# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.005        0.000        1.816        6.852
       3.007        0.000        1.816        6.852
       4.011        0.000        1.816        6.852
       5.014        3.000        1.816        6.855
       6.015       11.000        1.816        6.855
       7.017        8.000        1.816        6.855
       8.018       11.000        1.816        6.855
       9.019       13.000        1.816        6.855
      10.020       11.000        1.816        6.855
      11.022       10.000        1.816        6.855
      12.023       10.000        1.816        6.855
      13.024       11.000        1.816        6.855
      14.025       12.000        1.816        6.855
